uniqueid,age_band,gender,culp_planning,culp_forcethreat,culp_role,culp_other_sophisticated,culp_other_usedchild,culp_other_banning,culp_other_involveothers,culp_other_coerced,culp_other_disorder,value_goods,harm_emotional,harm_injury,harm_damage,harm_effect,harm_otherfactors,culpability_category,harm_category,starting_point,agg_precons,agg_precons_amount,agg_attemptstoconceal,agg_failuretocomply,agg_bail,agg_TICs,agg_widerimpact,agg_prevalence,agg_professional,agg_stealing,agg_otherfactors,mit_age,mit_character,mit_convictions,mit_finhardship,mit_steps,mit_disorder,mit_remorse,mit_return,mit_condition,mit_carer,mit_otherfactors,outcome_before_GP,GP_entered,GP_firstopportunity,GP_when,GP_fewerrequirements,GP_reduction,GP_percentreduction,GP_droppedthreshold,outcome,outcome_custody_measure,outcome_custody_length,outcome_custody_years,outcome_suspension_years,totality_adjustment
POST2200,40 to 49,Male,Little or no planning,None,Lone,0,0,0,0,0,0,Up to £10,0,0,0,0,0,C - Lesser,Category 3,Fine (no band),Yes,20 or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - Medium,Yes,Yes,First hearing,1,0,,0,Community Order - Medium,,,,,Yes
POST2201,22 to 29,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£501-£1000,0,0,0,0,1,C - Lesser,Unknown/Missing,Unknown/Missing,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Discharge,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,,0,Unknown/Missing,,,,,Unknown/Missing
POST2202,22 to 29,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,C - Lesser,Unknown/Missing,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Discharge,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,,0,Absolute discharge,,,,,Unknown/Missing
POST2203,50 to 59,Male,Some planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,1,0,C - Lesser,Category 2,Fine (no band),Yes,20 or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Yes,Yes,Subsequent hearing,0,0,,1,Suspended sentence order,weeks,6,0.12,1,Yes
POST2204,40 to 49,Male,Little or no planning,None,Lone,0,0,0,0,0,1,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,20 or more,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Fine band A,Yes,Yes,First hearing,0,1,30,0,Fine band A,,,,,Unknown/Missing
POST2205,18 to 21,Male,Little or no planning,None,Lone,0,0,0,0,0,1,£51-£100,0,0,0,0,0,A - High,Category 1,Custody,Yes,10 to 19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,25,0,Immediate Custody,days,21,0.06,,Yes
POST2206,40 to 49,Male,Some planning,None,Leading,0,0,0,0,0,0,£101-£200,0,0,0,1,0,B - Medium,Category 2,Custody,Yes,20 or more,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Yes,Yes,First hearing,0,1,33,0,Unknown/Missing,,,,,Yes
POST2207,40 to 49,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,1,0,C - Lesser,Category 2,Unknown/Missing,Yes,4 to 9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Community Order - Medium,Yes,Yes,First hearing,1,0,,0,Community Order - Low,,,,,Yes
POST2208,22 to 29,Male,Some planning,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,£201-£500,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,No,Not applicable,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,Community Order - Low,Yes,Yes,First hearing,0,0,,1,Conditional discharge,,,,,Yes
POST2209,40 to 49,Male,Some planning,Unknown/Missing,Lone,0,0,0,0,0,0,£11-£50,0,0,0,1,0,B - Medium,Category 3,Unknown/Missing,Yes,20 or more,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band C,Yes,Yes,First hearing,0,1,33,0,Fine band B,,,,,No
POST2210,30 to 39,Male,Little or no planning,Unknown/Missing,Lone,0,0,0,0,0,0,£51-£100,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,20 or more,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Yes,Unknown/Missing,First hearing,0,0,,0,Suspended sentence order,,,,1,Yes
POST2211,30 to 39,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,0,0,C - Lesser,Category 3,Fine band B,Yes,20 or more,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Community Order - High,Yes,Yes,First hearing,0,1,33,0,Community Order - Low,,,,,Yes
POST2212,40 to 49,Female,Some planning,None,Significant,0,0,0,0,0,0,£101-£200,0,0,0,0,0,B - Medium,Category 3,Fine (no band),No,Not applicable,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Community Order - Low,Yes,Unknown/Missing,Unknown/Missing,0,0,,1,Fine band B,,,,,Yes
POST2213,40 to 49,Female,Some planning,None,Significant,0,0,0,0,0,0,£101-£200,0,0,0,0,0,B - Medium,Category 3,Fine (no band),No,Not applicable,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Community Order - Low,Yes,Unknown/Missing,Unknown/Missing,0,0,,1,Fine band B,,,,,No
POST2214,40 to 49,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band B,Yes,Yes,First hearing,0,0,,0,Fine band B,,,,,Unknown/Missing
POST2215,30 to 39,Female,Little or no planning,None,Unknown/Missing,0,0,0,0,0,0,£101-£200,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,1 to 3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Community Order - Low,Yes,Yes,First hearing,0,1,33,0,Community Order - Low,,,,,Unknown/Missing
POST2216,Unknown/Missing,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Discharge,Yes,Yes,First hearing,0,1,33,0,Conditional discharge,,,,,Yes
POST2217,40 to 49,Male,Some planning,Limited or low level,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Unknown/Missing,Unknown/Missing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Fine band C,Yes,Yes,First hearing,0,0,,1,Conditional discharge,,,,,Yes
POST2218,22 to 29,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,1,0,C - Lesser,Unknown/Missing,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Community Order - Low,Yes,Yes,First hearing,1,0,,0,Community Order - Low,,,,,Unknown/Missing
POST2219,Unknown/Missing,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,1,0,C - Lesser,Category 2,Unknown/Missing,Yes,4 to 9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Community Order - Medium,Yes,Yes,First hearing,1,0,,0,Community Order - Low,,,,,Yes
POST2220,50 to 59,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,1,0,C - Lesser,Category 3,Community Order - Low,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Community Order - Low,Yes,Yes,First hearing,1,0,,0,Community Order - Low,,,,,Yes
POST2221,40 to 49,Male,Some planning,Limited or low level,Significant,1,0,0,0,0,0,£201-£500,0,0,0,1,0,B - Medium,Category 2,Community Order - High,Yes,20 or more,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Suspended sentence order,Yes,Yes,First hearing,0,0,,1,Suspended sentence order,weeks,6,0.12,1.5,Unknown/Missing
POST2222,30 to 39,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,Unknown/Missing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Community Order - Low,Yes,Yes,First hearing,1,0,,0,Community Order - Low,,,,,Yes
POST2223,Unknown/Missing,Male,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,Unknown/Missing,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,,0,Unknown/Missing,,,,,Unknown/Missing
POST2224,30 to 39,Female,Some planning,Unknown/Missing,Significant,1,0,0,0,0,0,£501-£1000,0,0,0,1,0,B - Medium,Category 1,Custody,Yes,20 or more,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,33,0,Immediate Custody,weeks,18,0.35,,Yes
POST2225,50 to 59,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,1,0,C - Lesser,Category 3,Unknown/Missing,Yes,10 to 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - Medium,Yes,Yes,First hearing,0,1,33,0,Unknown/Missing,,,,,Unknown/Missing
POST2226,30 to 39,Male,Little or no planning,None,Unknown/Missing,0,0,0,0,0,0,£101-£200,0,0,0,0,0,C - Lesser,Category 3,Fine (no band),Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unknown/Missing,Yes,Yes,First hearing,0,0,,1,Conditional discharge,,,,,Yes
POST2227,40 to 49,Male,Some planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,1,0,B - Medium,Category 2,Unknown/Missing,Yes,20 or more,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,33,0,Immediate Custody,weeks,8,0.15,,Yes
POST2228,40 to 49,Female,Little or no planning,Unknown/Missing,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,10 to 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - Medium,Yes,Yes,Unknown/Missing,0,1,33,0,Immediate Custody,weeks,4,0.08,,Yes
POST2229,Unknown/Missing,Male,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,Unknown/Missing,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,,0,Unknown/Missing,,,,,Unknown/Missing
POST2230,50 to 59,Female,Some planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,C - Lesser,Category 3,Fine (no band),Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,Fine band B,Yes,Yes,Unknown/Missing,0,0,,1,Conditional discharge,,,,,Unknown/Missing
POST2231,40 to 49,Male,Little or no planning,None,Lone,0,0,0,0,0,1,£101-£200,0,0,0,0,0,C - Lesser,Category 3,Fine (no band),Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fine band C,Yes,Yes,Subsequent hearing,0,1,33,0,Fine band B,,,,,No
POST2232,30 to 39,Female,Some planning,None,Significant,0,0,0,0,0,0,£11-£50,0,0,0,0,0,B - Medium,Category 3,Unknown/Missing,Yes,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band C,Yes,No,First hearing,0,0,,0,Fine band C,,,,,No
POST2233,Unknown/Missing,Male,Some planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,1,0,B - Medium,Category 3,Unknown/Missing,Yes,20 or more,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band C,Yes,Yes,First hearing,0,1,33,0,Fine band B,,,,,No
POST2234,30 to 39,Female,Some planning,None,Lone,0,1,0,0,0,0,£201-£500,0,0,0,1,0,B - Medium,Category 2,Community Order - Low,No,Not applicable,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,Community Order - Low,Yes,Yes,First hearing,0,1,Unknown,0,Conditional discharge,,,,,Yes
POST2235,30 to 39,Female,Some planning,High or significant level,Significant,0,0,0,0,0,0,More than £1000,0,1,0,0,0,A - High,Category 2,Custody,Yes,20 or more,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Suspended sentence order,No,Not applicable,Not applicable,0,0,,0,Suspended sentence order,weeks,26,0.5,1,Yes
POST2236,40 to 49,Male,Some planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,0,0,B - Medium,Category 3,Unknown/Missing,Yes,4 to 9,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Suspended sentence order,Yes,Yes,First hearing,0,1,33,0,Suspended sentence order,weeks,6,0.12,1,No
POST2237,Unknown/Missing,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,1,0,C - Lesser,Category 3,Fine band A,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Fine band A,Yes,Yes,First hearing,0,0,,1,Conditional discharge,,,,,Unknown/Missing
POST2238,40 to 49,Male,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,£51-£100,0,0,0,1,0,A - High,Category 3,Fine band C,Yes,20 or more,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band C,Yes,Yes,Unknown/Missing,0,1,33,0,Fine band C,,,,,Unknown/Missing
POST2239,Unknown/Missing,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Fine band C,Yes,1 to 3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Community Order - Low,Yes,Yes,First hearing,0,0,,1,Fine band B,,,,,Yes
POST2240,22 to 29,Female,Some planning,Unknown/Missing,Leading,0,0,0,0,0,0,£201-£500,0,0,0,0,1,B - Medium,Category 2,Unknown/Missing,No,Not applicable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Community Order - Medium,Yes,Yes,Subsequent hearing,0,1,Unknown,0,Community Order - Medium,,,,,Yes
POST2241,22 to 29,Female,Some planning,Unknown/Missing,Leading,0,0,0,0,0,0,£201-£500,0,0,0,0,1,B - Medium,Category 2,Unknown/Missing,No,Not applicable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Community Order - Medium,Yes,Yes,Subsequent hearing,0,0,,0,Community Order - Medium,,,,,Yes
POST2242,30 to 39,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£501-£1000,0,0,0,0,0,B - Medium,Unknown/Missing,Custody,Yes,20 or more,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Yes,Yes,First hearing,0,1,33,0,Unknown/Missing,,,,,No
POST2243,Unknown/Missing,Male,High level of planning,None,Leading,0,0,0,0,0,0,More than £1000,0,0,0,0,1,A - High,Category 1,Unknown/Missing,Yes,10 to 19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Yes,Yes,First hearing,0,0,,0,Crown Court,,,,,Unknown/Missing
POST2244,30 to 39,Female,Some planning,None,Significant,0,0,0,0,0,0,£11-£50,0,0,0,1,0,B - Medium,Category 3,Fine band C,Yes,20 or more,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Community Order - Medium,Yes,Yes,First hearing,0,0,,1,Community Order - Medium,,,,,Yes
POST2245,50 to 59,Male,Some planning,None,Significant,0,0,0,0,0,0,£11-£50,0,0,0,1,0,C - Lesser,Category 3,Fine band A,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Discharge,Yes,Yes,Unknown/Missing,0,1,33,0,Conditional discharge,,,,,No
POST2246,22 to 29,Male,Some planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,1,0,C - Lesser,Category 3,Fine (no band),Yes,1 to 3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Fine band C,Yes,Unknown/Missing,First hearing,0,1,33,0,Fine band B,,,,,No
POST2247,22 to 29,Male,Some planning,None,Significant,0,0,0,0,0,0,Up to £10,0,0,0,0,0,B - Medium,Unknown/Missing,Unknown/Missing,Yes,20 or more,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,30,0,Immediate Custody,weeks,16,0.31,,Yes
POST2248,30 to 39,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,10 to 19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suspended sentence order,Yes,Yes,First hearing,0,1,25,0,Suspended sentence order,weeks,9,0.17,1.5,Unknown/Missing
POST2249,30 to 39,Male,Some planning,Limited or low level,Significant,0,0,0,0,0,0,£201-£500,0,1,0,0,0,B - Medium,Category 2,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Community Order - Medium,Yes,Yes,Unknown/Missing,0,1,Unknown,0,Immediate Custody,weeks,4,0.08,,Yes
POST2250,40 to 49,Male,Little or no planning,None,Significant,0,0,0,0,0,0,£11-£50,0,0,0,1,0,A - High,Category 3,Unknown/Missing,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - Low,Yes,No,Day of trial,0,0,,1,Conditional discharge,,,,,Unknown/Missing
POST2251,50 to 59,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,1,0,C - Lesser,Category 3,Absolute discharge,Yes,1 to 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Community Order - Low,Yes,Yes,First hearing,1,0,,0,Community Order - Low,,,,,Yes
POST2252,30 to 39,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Yes,4 to 9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suspended sentence order,Yes,Unknown/Missing,First hearing,0,0,,0,Suspended sentence order,weeks,6,0.12,1,Yes
POST2253,22 to 29,Male,Little or no planning,Unknown/Missing,Lone,0,0,0,0,0,0,£201-£500,0,0,0,1,0,B - Medium,Category 3,Unknown/Missing,Yes,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Suspended sentence order,Yes,Yes,First hearing,0,1,Unknown,0,Suspended sentence order,weeks,12,0.23,,Unknown/Missing
POST2254,30 to 39,Male,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,£11-£50,0,0,0,1,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,,0,Unknown/Missing,,,,,Unknown/Missing
POST2255,22 to 29,Female,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,£501-£1000,0,0,0,1,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,,0,Unknown/Missing,,,,,Unknown/Missing
POST2256,22 to 29,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,0,0,A - High,Category 1,Custody,Yes,20 or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,Unknown,0,Immediate Custody,days,14,0.04,,No
POST2257,30 to 39,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,A - High,Category 1,Custody,Yes,20 or more,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,,0,Immediate Custody,weeks,8,0.15,,No
POST2258,40 to 49,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Fine (no band),Yes,10 to 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Fine band B,Yes,Yes,First hearing,0,1,30,0,Fine band A,,,,,Unknown/Missing
POST2259,30 to 39,Male,Little or no planning,Unknown/Missing,Lone,0,0,0,0,0,0,£101-£200,0,1,0,1,0,C - Lesser,Category 3,Fine (no band),Yes,10 to 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Yes,Yes,Unknown/Missing,0,1,33,0,Immediate Custody,weeks,4,0.08,,Yes
POST2260,30 to 39,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,1,0,C - Lesser,Category 3,Fine band A,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,Fine band A,Yes,Yes,First hearing,0,0,,1,Conditional discharge,,,,,No
POST2261,40 to 49,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,A - High,Category 1,Custody,Yes,20 or more,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,30,0,Immediate Custody,weeks,6,0.12,,Unknown/Missing
POST2262,Unknown/Missing,Male,Some planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,20 or more,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Suspended sentence order,Yes,Yes,First hearing,0,1,Unknown,0,Suspended sentence order,weeks,8,0.15,1,No
POST2263,30 to 39,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,A - High,Category 1,Custody,Yes,20 or more,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - High,Yes,Yes,First hearing,1,0,,0,Community Order - Medium,,,,,Unknown/Missing
POST2264,22 to 29,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,1 to 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - Low,Yes,Yes,First hearing,0,1,30,0,Community Order - Low,,,,,Unknown/Missing
POST2265,22 to 29,Female,Some planning,None,Significant,0,0,0,0,0,0,£101-£200,0,0,0,1,0,B - Medium,Category 2,Unknown/Missing,Yes,20 or more,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Yes,Yes,First hearing,0,1,33,0,Immediate Custody,days,60,0.16,,Unknown/Missing
POST2266,22 to 29,Male,Little or no planning,None,Significant,0,0,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Unknown/Missing,Unknown/Missing,Yes,4 to 9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Community Order - Medium,Yes,Yes,First hearing,0,0,,1,Community Order - Medium,,,,,No
POST2267,Unknown/Missing,Female,Little or no planning,None,Significant,0,0,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Unknown/Missing,Community Order - Low,Yes,10 to 19,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Suspended sentence order,Yes,Yes,First hearing,0,1,33,0,Suspended sentence order,weeks,24,0.46,1,Yes
POST2268,30 to 39,Male,Little or no planning,Limited or low level,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,C - Lesser,Category 3,Fine band A,Yes,20 or more,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Suspended sentence order,Yes,Unknown/Missing,First hearing,0,0,,0,Suspended sentence order,weeks,6,0.12,1,No
POST2269,30 to 39,Male,Some planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,1,0,C - Lesser,Category 3,Unknown/Missing,Yes,20 or more,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,30,0,Suspended sentence order,,,,1,Yes
POST2270,22 to 29,Male,Little or no planning,None,Significant,0,0,0,0,0,0,£11-£50,0,0,0,0,0,B - Medium,Category 1,Fine band B,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band B,Yes,Yes,First hearing,0,1,33,0,Fine band B,,,,,Unknown/Missing
POST2271,22 to 29,Female,Little or no planning,None,Significant,0,0,0,0,0,0,£11-£50,0,0,0,0,0,B - Medium,Category 1,Fine band B,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fine band B,Yes,Yes,First hearing,0,1,33,0,Conditional discharge,,,,,Unknown/Missing
POST2272,22 to 29,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,1,0,B - Medium,Category 2,Community Order (no level),Yes,20 or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Community Order - High,Yes,Yes,First hearing,0,1,33,0,Community Order - Medium,,,,,Unknown/Missing
POST2273,Unknown/Missing,Unknown/Missing,Some planning,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,£201-£500,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Unknown/Missing,Yes,Yes,First hearing,0,0,,0,Conditional discharge,,,,,No
POST2274,40 to 49,Male,Unknown/Missing,Unknown/Missing,Limited,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Conditional discharge,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,Discharge,Yes,Unknown/Missing,Unknown/Missing,0,1,Unknown,0,Conditional discharge,,,,,No
POST2275,18 to 21,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,0,0,C - Lesser,Unknown/Missing,Unknown/Missing,Yes,1 to 3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,Unknown/Missing,Yes,Yes,First hearing,0,0,,1,Suspended sentence order,,,,1,Yes
